	Filename	Ref_si	Elongation	Time	Force	StrainMacro	StrainSi	StressMacro	StressSi	Duration	pCov	Err_strain	Err_Stress	Err_stress
91	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1184.8493684210525	1567071540.0	3.5808554808051904	4.916387420834242	1.4057336747350964	[]	1827.4537771556252	20.0	0.0018108406384349455	-0.0007226020105486614		-5.558477004220472e-05
92	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1200.9364210526317	1567071580.0	3.6253748901106535	4.983138676566936	1.6708993943467	[]	2172.16921265071	20.0	0.0018970479792876334	-0.0007570023859886806		-5.823095276836004e-05
93	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1217.2866315789477	1567071620.0	3.670447765048652	5.050981873771567	1.2128203163911075	[]	1576.6664113084396	20.0	0.0018276468814715657	-0.000729308412398869		-5.610064710760531e-05
94	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1233.4194736842105	1567071660.0	3.7098476148736927	5.117923127320376	0.6996509807422114	[]	909.5462749648749	20.0	0.0030540255451208557	-0.0012186853731527758		-9.374502870405968e-05
95	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1271.558105263158	1567071819.0	3.707789413764914	5.276174710635511	1.0919233386692064	[]	1419.5003402699685	20.0	0.0017584590279174192	-0.000701699532289473		-5.397688709919022e-05
96	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1287.9551578947369	1567071859.0	3.764848282917743	5.344212273422145	0.7346737545993808	[]	955.075880979195	20.0	0.0021820963193893094	-0.0008707487308017995		-6.698067160013842e-05
97	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1304.0783157894737	1567071899.0	3.807084644758069	5.411113343524788	0.07721167948806998	[]	100.37518333449097	20.0	0.0024041085187308233	-0.0009593409891184451		-7.379546070141885e-05
98	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1320.4123157894737	1567071939.0	3.85025498000125	5.478889277134745	0.8091119769275963	[]	1051.8455700058753	20.0	0.0009429286828761969	-0.00037626842892106823		-2.8943725301620633e-05
99	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1336.8089473684213	1567071979.0	3.893165877932371	5.546925092815027	1.4487052637423024	[]	1883.316842864993	20.0	0.0028435845117749546	-0.0011347104995111552		-8.728542303931964e-05
100	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1353.0842105263157	1567072019.0	3.928829832445816	5.614457305088447	-0.1287427111224231	[]	-167.36552445915007	20.0	0.0030434202133144852	-0.0012144533971725799		-9.341949209019846e-05
101	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1369.3935789473685	1567072059.0	3.96854100568855	5.682131032976632	-0.4987192195610382	[]	-648.3349854293497	20.0	0.0032965888452398187	-0.0013154783899600234		-0.00010119064538154025
102	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1385.7122105263159	1567072099.0	4.003841747956731	5.749843197204631	-0.40179547309578467	[]	-522.3341150245201	20.0	0.003234115512756668	-0.0012905488877720144		-9.927299136707804e-05
103	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1402.0617894736843	1567072139.0	4.044573373481036	5.817683773749727	1.7546877865673436	[]	2281.094122537547	20.0	0.002020682246972964	-0.0008063376883371764		-6.202597602593664e-05
104	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1418.4185263157897	1567072179.0	4.077833210235522	5.885554051102862	1.4758339656375714	[]	1918.584155328843	20.0	0.0015968869773544865	-0.0006372254498621255		-4.901734229708658e-05
105	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1435.0051578947368	1567072219.0	4.1179594821828	5.954378248525879	1.4012492436384467	[]	1821.6240167299807	20.0	0.003300242076649818	-0.0013169361838187622		-0.000101302783370674
106	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1451.3455789473685	1567072259.0	4.155387608095514	6.022180825507753	0.8601086887808672	[]	1118.1412954151274	20.0	0.001629027364720598	-0.0006500508239108532		-5.000390953160409e-05
107	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1467.6208421052634	1567072299.0	4.186520060212497	6.089713037781176	0.02753118026890031	[]	35.7905343495704	20.0	0.001998920618508009	-0.0007976538780957738		-6.135799062275183e-05
108	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1484.2957894736844	1567072339.0	4.2264906694106275	6.158903690762175	0.8414791737127703	[]	1093.9229258266014	20.0	0.0012152299116552634	-0.0004849281371329862		-3.730216439484509e-05
109	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_05.txt	518.7	1499.4110526315787	1567072379.0	4.252296012854981	6.2216226250272975	1.027067312555444	[]	1335.1875063220773	20.0	0.0018826904961525225	-0.0007512731429180059		-5.779024176292353e-05
